datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype/0,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations/0,stations/1,stations/2,stations/3,stations/4,source,stations/5,stations/6
2020-03-21,1584729000,86,66.9,76.5,86.8,66.9,76.5,59.8,58.4,0,0,0,,0,0,18.3,8.1,291.4,1010.5,46.4,1.7,250.2,21.8,9,06:23:39,1584752019,18:33:12,1584795792,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-22,1584815400,86.7,62.6,75.9,86.6,62.6,75.7,59.8,60.9,0,0,0,,0,0,17.2,9.2,299.1,1012.4,16.2,1.7,265.8,22.8,9,06:22:30,1584838350,18:33:46,1584882226,0.93,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,
2020-03-23,1584901800,89.3,64.4,76.7,88.6,64.4,76.1,57.7,56.1,0,0,0,,0,0,10.7,5.8,269.9,1012,31.8,1.6,269.8,23.2,9,06:21:20,1584924680,18:34:19,1584968659,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-24,1584988200,90.6,67.4,75.3,94.2,67.4,75.4,60.5,62.1,0.031,100,4.17,rain,0,0,28.9,17.2,140.1,1010.5,55.8,1.7,224.4,19.4,9,06:20:10,1585011010,18:34:53,1585055093,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-25,1585074600,90.5,64.4,76,91.1,64.4,75.9,61.1,64.1,0,0,0,,0,0,18.1,9.2,302.4,1011.2,37.9,1.9,256,22,9,06:19:00,1585097340,18:35:27,1585141527,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-26,1585161000,82.1,68,74.6,83.5,68,74.9,62.7,67.4,0,0,0,,0,0,20.8,12.8,274.2,1012.4,58.4,1.5,190.7,16.5,7,06:17:51,1585183671,18:36:00,1585227960,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-27,1585247400,78.1,64.4,69.9,78.1,64.4,69.9,61.5,76,0.223,100,12.5,rain,0,0,17.4,11.4,143.4,1014.1,63,1.6,141,12.2,6,06:16:41,1585270001,18:36:33,1585314393,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-28,1585333800,82.4,62.9,71.7,81.7,62.9,71.7,59.7,69.2,0,0,0,,0,0,19,11.4,304.9,1014.6,23.8,1.7,275.5,23.8,9,06:15:32,1585356332,18:37:07,1585400827,0.13,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-29,1585420200,85.5,62.6,74.3,83.8,62.6,73.9,56.8,58,0,0,0,,0,0,24.4,12.8,303.5,1012.5,0.7,2,280.4,24.2,9,06:14:22,1585442662,18:37:40,1585487260,0.17,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-30,1585506600,85.3,64,74.2,83.4,64,73.8,55.2,55.1,0,0,0,,0,0,21,11.4,287.1,1012.4,19.8,1.9,284.3,24.7,9,06:13:13,1585528993,18:38:13,1585573693,0.2,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-31,1585593000,89.5,64,75.2,86.9,64,74.4,54.7,53.1,0.102,100,4.17,rain,0,0,18.1,9.2,309.1,1011,38.7,2.1,255,22.1,9,06:12:04,1585615324,18:38:47,1585660127,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,
2020-04-01,1585679400,90.1,66,76,88.4,66,75.5,58.7,59.4,0.016,100,4.17,rain,0,0,13,10.3,292.1,1010.2,26.7,2,267.9,23.1,9,06:10:55,1585701655,18:39:20,1585746560,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-02,1585765800,87.4,64.4,76.1,85.7,64.4,75.7,55.9,52.8,0,0,0,,0,0,22.8,13.9,294.8,1011.1,19.8,2.1,291.8,25.2,9,06:09:46,1585787986,18:39:53,1585832993,0.3,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-03,1585852200,86,60.8,74.5,83.2,60.8,73.8,49.3,44.3,0,0,0,,0,0,20.1,10.3,284,1012,36.9,2.1,300.9,26.1,10,06:08:38,1585874318,18:40:27,1585919427,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-04,1585938600,89.7,60.8,76.1,86.8,60.8,75.1,51.2,45.8,0,0,0,,0,0,20.8,10.3,288.1,1011.9,19.7,2,297.9,25.8,10,06:07:30,1585960650,18:41:00,1586005860,0.37,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-05,1586025000,91.4,64.9,78.6,90.8,64.9,78.1,56.2,48.7,0,0,0,,0,0,13.4,6.9,322.1,1012.5,24.4,1.9,284,24.5,9,06:06:22,1586046982,18:41:34,1586092294,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-06,1586111400,96.2,68.4,82.8,93.3,68.4,81.7,56.5,44.7,0,0,0,,0,0,20.6,11.4,300.2,1011.3,15,1.9,288.2,25,9,06:05:15,1586133315,18:42:07,1586178727,0.44,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-07,1586197800,91.4,66.2,79.8,89.9,66.2,79.2,56.1,46.7,0,0,0,,0,0,25.7,12.8,307.6,1009.5,40.6,2,287.3,24.7,10,06:04:08,1586219648,18:42:41,1586265161,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-08,1586284200,91.4,69.8,79.6,88.6,69.8,78.7,52.5,40.9,0,0,0,,0,0,19.5,11.4,299.4,1010,28.4,2.2,293.5,25.3,10,06:03:01,1586305981,18:43:14,1586351594,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,
2020-04-09,1586370600,90.7,59.3,78.1,89.3,59.3,77.2,51.2,42.1,0,0,0,,0,0,16.6,11.4,279.3,1010.5,35.3,2.4,302.1,25.9,10,06:01:55,1586392315,18:43:48,1586438028,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-10,1586457000,95.1,66.1,82.2,93.2,66.1,80.9,52.2,39.1,0,0,0,,0,0,15.4,7.4,302.3,1011.4,31.2,2,278.4,23.9,9,06:00:49,1586478649,18:44:22,1586524462,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-11,1586543400,98,71,84.9,97.6,71,83.5,53.6,37.3,0,0,0,,0,0,13.2,11.4,314.2,1012.1,31,2.2,298.1,25.6,10,05:59:43,1586564983,18:44:55,1586610895,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-12,1586629800,98.6,69.8,84.6,97.6,69.8,83.7,55.2,38.8,0,0,0,,0,0,17.9,11.4,284.1,1010.2,31.2,2.3,299.3,25.6,10,05:58:39,1586651319,18:45:29,1586697329,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-13,1586716200,99.8,72.5,86.5,100.9,72.5,86,57.2,39.8,0,0,0,,0,0,23.5,12.8,274.6,1008,30.4,2.2,289.8,25,9,05:57:34,1586737654,18:46:03,1586783763,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-14,1586802600,102.2,76.9,88.9,106.7,76.9,88.9,60.3,42.1,0,0,0,,0,0,11,5,124.2,1008.2,57.2,2.2,273.3,23.7,9,05:56:30,1586823990,18:46:38,1586870198,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-15,1586889000,103.1,78.3,90.2,100,78.3,88,50.8,30.2,0,0,0,,0,0,15.9,9.2,278.7,1007.8,53.1,2,267.6,23.1,9,05:55:27,1586910327,18:47:12,1586956632,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-16,1586975400,101.9,74.6,87.5,100.5,74.6,86.3,53.8,33.6,0,0,0,,0,0,18.3,10.3,284.9,1006.6,34.4,2.1,289.8,25.1,9,05:54:24,1586996664,18:47:46,1587043066,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-17,1587061800,98.6,77.6,87.9,98.5,77.6,87.1,56.9,36.2,0.068,100,4.17,rain,0,0,21.9,11.4,15.4,1006.1,60.9,2.4,239.9,20.7,10,05:53:22,1587083002,18:48:21,1587129501,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-18,1587148200,96.8,72.6,84.8,98.4,72.6,84.4,57.9,42.7,0.068,100,4.17,rain,0,0,19.5,13.9,67.4,1007.9,60.1,2.2,278.4,24,10,05:52:21,1587169341,18:48:55,1587215935,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-19,1587234600,95,70,81.8,93.6,70,81.2,59.4,51.3,0.173,100,4.17,rain,0,0,20.4,9.2,296.4,1007.8,47.4,2.2,292,25.2,9,05:51:20,1587255680,18:49:30,1587302370,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-20,1587321000,89.5,71.3,80.7,88.4,71.3,80.1,57,46.5,0,0,0,,0,0,20.8,10.3,207.9,1008.6,56.3,2.1,244.7,21.3,9,05:50:20,1587342020,18:50:05,1587388805,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-21,1587407400,93.5,68.6,81.6,93.4,68.6,80.6,56.5,46.2,0,0,0,,0,0,17.9,10.3,298.1,1008.8,45.1,2.2,296.5,25.7,9,05:49:21,1587428361,18:50:40,1587475240,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,
2020-04-22,1587493800,96.8,69.2,84.3,96.1,69.2,83.3,55.3,39.8,0,0,0,,0,0,15.4,9.2,283.3,1007.5,29.2,2.2,307.1,26.5,10,05:48:22,1587514702,18:51:15,1587561675,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-23,1587580200,93.6,75.1,84.5,95.2,75.1,83.7,56.3,40.1,0,0,0,,0,0,21.5,11.4,300.6,1006.6,60.4,2.1,237.3,20.4,8,05:47:25,1587601045,18:51:50,1587648110,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-24,1587666600,98.1,71.5,85.3,100.7,71.5,85.1,59.2,44.5,0,0,0,,0,0,11,6.9,151.2,1005,34.6,2.4,281.3,24.2,9,05:46:28,1587687388,18:52:26,1587734546,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,
2020-04-25,1587753000,98.9,77,87,106.4,77,86.9,58.2,39.6,0,0,0,,0,0,21.9,8.1,176.4,1005.2,55,2.6,268.4,23.2,10,05:45:31,1587773731,18:53:01,1587820981,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-26,1587839400,87.8,69.8,77.4,89.9,69.8,77.6,62.8,61.9,0.108,100,12.5,rain,0,0,28.9,17.2,94.3,1008,53.1,1.8,256.7,22.2,9,05:44:36,1587860076,18:53:37,1587907417,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-27,1587925800,93.2,66.7,79.2,96.3,66.7,79.8,63.6,62.6,0.655,100,4.17,rain,0,0,28.6,13.9,99.7,1010.9,26.3,2.3,226.9,19.5,8,05:43:42,1587946422,18:54:12,1587993852,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-28,1588012200,91.9,74.7,83.5,98.8,74.7,85.4,66.4,58.2,0,0,0,,0,0,15.2,8.1,96,1010.9,36.9,2.4,267.1,23,9,05:42:48,1588032768,18:54:48,1588080288,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-29,1588098600,96.8,75.4,86.7,103.2,75.4,89,66.6,53.5,0,0,0,,0,0,12.8,8.8,156.7,1008.2,27.1,2.1,289.8,25,9,05:41:56,1588119116,18:55:24,1588166724,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-04-30,1588185000,100.5,79.5,88.7,108.5,79.5,92,67.2,51.6,0,0,0,,0,0,20.8,9.2,105.6,1007.4,40.1,2,288.1,24.9,10,05:41:04,1588205464,18:56:00,1588253160,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-05-01,1588271400,102.2,77,88.8,111.4,77,92.8,68.1,53.3,0,0,0,,0,0,14.8,10.3,77,1005.8,13.1,2.1,304.5,26.3,10,05:40:13,1588291813,18:56:36,1588339596,0.25,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-05-02,1588357800,98.7,77,86.7,111.2,77,92.2,70.7,59.8,0,0,0,,0,0,26.6,13.4,100.4,1005.6,27.1,1.8,298.2,25.7,10,05:39:23,1588378163,18:57:12,1588426032,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,
2020-05-03,1588444200,93.3,73.3,82.3,109,73.3,85.7,70.3,68.3,0.465,100,12.5,rain,0,0,25.7,16.3,97.1,1006.6,67.9,1.6,232.6,20.3,7,05:38:35,1588464515,18:57:49,1588512469,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,
2020-05-04,1588530600,94.7,70.2,82.4,102.4,70.2,84.1,66.7,62.1,0,0,0,,0,0,16.8,9.2,31.2,1008.2,45,2.2,279,24,9,05:37:47,1588550867,18:58:25,1588598905,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-05-05,1588617000,97.8,75,87.3,103.6,75,89.3,65.8,51.9,0,0,0,,0,0,16.1,9.2,298.6,1006.9,41.7,2.2,296.7,25.5,9,05:37:00,1588637220,18:59:01,1588685341,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-05-06,1588703400,93.1,77.2,85.5,92.8,77.2,85.3,60,44,0,0,0,,0,0,20.8,9.2,121.5,1006.4,51.7,2,297.8,25.7,10,05:36:15,1588723575,18:59:38,1588771778,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-05-07,1588789800,98.6,74,86.4,96.2,74,85.3,56.7,39.6,0,0,0,,0,0,20.8,10.3,87,1007,12.1,2.6,317.1,27.2,10,05:35:30,1588809930,19:00:14,1588858214,0.5,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-05-08,1588876200,102.6,75.7,89.9,103.3,75.7,90.1,60.8,41.5,0,0,0,,0,0,11.2,8.1,120.5,1005.2,7.8,2.3,315.2,27.1,10,05:34:47,1588896287,19:00:51,1588944651,0.53,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-05-09,1588962600,105.8,77,91.8,108.6,77,95.3,66.5,46.8,0,0,0,,0,0,17.2,10.3,113.1,1005.6,11.6,2.1,308.8,26.7,10,05:34:05,1588982645,19:01:27,1589031087,0.56,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-05-10,1589049000,95,75.5,83.3,103.1,75.5,85.7,65.3,55.4,0.036,100,8.33,rain,0,0,28.9,13.9,91.4,1007.1,50.9,1.9,287.8,24.8,9,05:33:23,1589069003,19:02:04,1589117524,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-05-11,1589135400,95,71.5,84.1,100,71.5,85.7,64.2,53,0,0,0,,0,0,21.9,10.3,103.8,1008,44.1,1.9,282.7,24.4,9,05:32:44,1589155364,19:02:40,1589203960,0.63,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-05-12,1589221800,98.7,78.3,88.1,102.6,78.3,90.1,64.9,48.3,0,0,0,,0,0,17.4,9.2,74.7,1007.5,43.2,2.3,287.7,25,9,05:32:05,1589241725,19:03:16,1589290396,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-05-13,1589308200,94.2,81.5,87,99,84.3,89.7,66.6,52.2,0,0,0,,0,0,17,6.9,13.2,1006.5,59.3,1.8,257.3,22.2,8,05:31:27,1589328087,19:03:53,1589376833,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42178099999,42176099999,VIDP,42139099999,obs,42181099999,
2020-05-14,1589394600,102.2,77.1,87.1,107.5,77.1,89,66.1,53,0.014,100,4.17,rain,0,0,23,11.4,129.1,1005.6,36,2.1,303.9,26.3,10,05:30:51,1589414451,19:04:29,1589463269,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-05-15,1589481000,102.2,77.2,89.8,103.7,77.2,90.1,60.8,40.4,0,0,0,,0,0,20.8,12.8,293.3,1005.2,25.9,2.2,311,26.7,10,05:30:16,1589500816,19:05:05,1589549705,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-05-16,1589567400,104,77.2,90.5,101.1,77.2,89.7,57,35.9,0,0,0,,0,0,20.8,10.9,293.7,1004.2,10.6,2.4,327.9,28.3,10,05:29:42,1589587182,19:05:41,1589636141,0.79,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-05-17,1589653800,104.7,75.2,90.4,104.3,75.2,89.2,55.8,33.9,0,0,0,,0,0,25.3,11.4,246.7,1002.7,35.3,1.8,311.7,26.9,9,05:29:09,1589673549,19:06:17,1589722577,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-05-18,1589740200,105.8,76.5,91.1,104.2,76.5,89.7,53.2,32.4,0,0,0,,0,0,23,11.4,286.5,1001.7,22.7,2,328.2,28.4,10,05:28:38,1589759918,19:06:52,1589809012,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-05-19,1589826600,105.8,74.7,92.4,102.4,74.7,90.4,50.7,26.3,0,0,0,,0,0,17.4,9.2,333.9,1001,24.6,2.1,318.8,27.6,10,05:28:08,1589846288,19:07:28,1589895448,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-05-20,1589913000,104,75.3,91.5,99.9,75.3,88.6,46.7,23.2,0,0,0,,0,0,22.4,12.8,297.4,1000.8,17.6,2.1,333.7,29,10,05:27:39,1589932659,19:08:03,1589981883,0.92,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-05-21,1589999400,107.6,78.8,94.7,103.4,78.8,91.5,47,22,0,0,0,,0,0,24.8,15,289.6,1000,0,2.5,335.2,29.1,10,05:27:12,1590019032,19:08:38,1590068318,0.95,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-05-22,1590085800,111.2,77.9,96.1,111.2,77.9,94,49.7,23.4,0,0,0,,0,0,18.3,12.8,290.4,999.9,0.1,2.3,328.3,28.4,10,05:26:45,1590105405,19:09:13,1590154753,0,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-05-23,1590172200,111.2,82.1,98.7,111.2,83.5,96.9,52.5,23.6,0,0,0,,0,0,20.8,13.9,275.3,1001,35,2.2,305.6,26.4,10,05:26:21,1590191781,19:09:47,1590241187,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
