datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype/0,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations/0,stations/1,stations/2,stations/3,stations/4,source,stations/5,stations/6,severerisk
2021-04-04,1617474600,98.3,62.4,80.8,93.6,62.4,78.8,40.6,28,0,0,0,,0,0,20.8,11.4,258.7,1009.5,5.1,2,300,25.9,10,06:07:47,1617496667,18:40:53,1617541853,0.75,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,,
2021-04-05,1617561000,101.9,69.8,85.9,98.8,69.8,83.9,46.6,28.8,0,0,0,,0,0,17,8.4,132.2,1007.8,39.5,2,290.6,25.1,9,06:06:39,1617582999,18:41:26,1617628286,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,,
2021-04-06,1617647400,100.4,72.6,86.8,98.9,72.6,85.1,50.3,30.5,0,0,0,,0,0,20.8,9.2,92.7,1006.2,34,1.5,280.9,24.2,9,06:05:32,1617669332,18:41:59,1617714719,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-04-07,1617733800,96.8,74,85.4,94.3,74,83.6,49.4,31.7,0,0,0,,0,0,20.8,11.4,325.7,1009,26.5,1.7,287.8,24.9,9,06:04:24,1617755664,18:42:33,1617801153,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-04-08,1617820200,94.8,69.7,81.7,90.7,69.7,80,40,26.5,0,0,0,,0,0,20.1,9.9,284.8,1009.1,0,2,307.1,26.4,10,06:03:18,1617841998,18:43:07,1617887587,0.87,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-04-09,1617906600,97.1,62.8,81.8,92.7,62.8,79.9,38.5,25.6,0,0,0,,0,0,19.2,11.4,320.7,1009.8,7.9,2.1,305.5,26.3,10,06:02:11,1617928331,18:43:40,1617974020,0.9,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-04-10,1617993000,98.4,67,84.1,94.4,67,82,38.9,23,0,0,0,,0,0,19.7,10.3,282.7,1011.2,0,2.1,308.8,26.7,10,06:01:05,1618014665,18:44:14,1618060454,0.94,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-04-11,1618079400,101.4,67.4,85,97,67.4,82.6,39.6,24,0,0,0,,0,0,17.7,11.4,288.2,1011.1,10.8,2,308.1,26.7,10,06:00:00,1618101000,18:44:48,1618146888,0.97,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-04-12,1618165800,101.6,69.5,85.7,98.8,69.5,83.8,45.5,28.2,0,0,0,,0,0,21.3,11.4,277.4,1011.5,5.9,1.5,295.4,25.5,9,05:58:55,1618187335,18:45:22,1618233322,0,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,,
2021-04-13,1618252200,102.9,69.8,86.8,99.8,69.8,84.7,46.9,28.6,0,0,0,,0,0,22.6,11.4,263.6,1010,11.4,1.8,286.8,24.8,10,05:57:50,1618273670,18:45:56,1618319756,0.04,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-04-14,1618338600,103.3,72.9,88.7,101.9,72.9,86.3,45.7,25.1,0,0,0,,0,0,22.1,11.4,272.8,1008.7,21.2,2,277.4,24,10,05:56:46,1618360006,18:46:30,1618406190,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-04-15,1618425000,104.2,75.2,88.3,101.7,75.2,85.9,43.9,24.1,0,0,0,,0,0,18.3,12.2,271.7,1007.5,37.6,1.8,295.4,25.7,10,05:55:43,1618446343,18:47:04,1618492624,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-04-16,1618511400,103.2,69.8,83.9,101.7,69.8,82.7,51.6,39.6,0.035,100,4.17,rain,0,0,49.4,23,227.7,1006.8,54.4,1.5,269.7,23.3,9,05:54:40,1618532680,18:47:38,1618579058,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,,
2021-04-17,1618597800,91.5,67.6,80.1,91.5,67.6,79.6,59.4,54,0,0,0,,0,0,23,13.2,267,1009.5,37.4,1.9,283.1,24.6,10,05:53:38,1618619018,18:48:13,1618665493,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,,
2021-04-18,1618684200,95.3,68.4,83,94.7,68.4,81.8,54.4,40.9,0,0,0,,0,0,21.3,10.3,270.4,1011.4,5.5,2.1,301.7,26,10,05:52:36,1618705356,18:48:47,1618751927,0.2,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-04-19,1618770600,98.7,69.6,85.9,97.5,69.6,84.2,50.9,33.9,0,0,0,,0,0,23,11.4,276,1007.3,4.3,1.8,310.5,26.9,10,05:51:35,1618791695,18:49:22,1618838362,0.24,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-04-20,1618857000,92.9,70.9,82.4,90.7,70.9,81.1,50,34.9,0,0,0,,0,0,34.4,23,2.9,1006.3,71.8,1.7,237.6,20.7,9,05:50:35,1618878035,18:49:57,1618924797,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,,
2021-04-21,1618943400,90.8,68,79.1,90.4,68,78.6,56.3,47.8,0,0,0,,0,0,22.4,10.3,259.2,1008.4,39.7,2,302,26,10,05:49:36,1618964376,18:50:32,1619011232,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,,
2021-04-22,1619029800,91.4,69.8,81.4,92.1,69.8,80.7,56.7,45.3,0,0,0,,0,0,19.7,10.3,87.3,1010.6,24.9,2.2,304.7,26.3,10,05:48:37,1619050717,18:51:07,1619097667,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-04-23,1619116200,89.5,72.9,79.8,90.4,72.9,79.4,55.7,44.7,0.02,100,4.17,rain,0,0,26.4,15,68.2,1008.9,43.5,1.9,264,22.9,9,05:47:39,1619137059,18:51:42,1619184102,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-04-24,1619202600,91.1,65.4,80.2,88.1,65.4,78.7,46.7,33.9,0,0,0,,0,0,21.9,13.9,313.2,1010.1,7.9,2.1,321,27.7,10,05:46:42,1619223402,18:52:18,1619270538,0.4,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-04-25,1619289000,98.1,68.4,82.8,96.6,68.4,81.4,47.7,32.3,0,0,0,,0,0,21.9,13.9,299.9,1009.8,0,1.9,324,27.8,10,05:45:45,1619309745,18:52:53,1619356973,0.44,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2021-04-26,1619375400,103.4,66.3,86.2,101.8,66.3,83.9,45.8,30.3,0,0,0,,0,0,19.9,11.4,272.7,1007.9,0,1.8,324,27.8,10,05:44:50,1619396090,18:53:29,1619443409,0.47,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-04-27,1619461800,106.2,72.5,89.8,105,72.5,87.7,49.6,30.2,0,0,0,,0,0,22.8,12.8,294.5,1006.8,9.4,1.5,312.9,26.9,10,05:43:55,1619482435,18:54:04,1619529844,0.5,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-04-28,1619548200,107.6,74.6,91.7,106.5,74.6,89.8,50.7,28,0,0,0,,0,0,19.7,13.9,290.2,1007.5,13.9,1.6,312.6,26.9,9,05:43:02,1619568782,18:54:40,1619616280,0.54,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-04-29,1619634600,107.4,77.5,92.3,107.4,77.5,90.1,50.3,26.9,0.031,100,4.17,rain,0,0,23,11.4,299.8,1007.3,38.6,1.6,307.6,26.5,10,05:42:09,1619655129,18:55:16,1619702716,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2021-04-30,1619721000,102.8,76.4,91.9,104.8,76.4,90.3,53.6,29,0,0,0,,0,0,24.8,11.4,320.7,1007.4,39.1,1.6,300.4,25.8,10,05:41:17,1619741477,18:55:52,1619789152,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2021-05-01,1619807400,105.2,84.6,92.7,105.8,84.2,91,53.8,28.5,0,0,0,,0,0,14.5,13.9,100.9,1007.2,72.2,1.5,277.1,23.9,9,05:40:26,1619827826,18:56:28,1619875588,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,remote,
2021-05-02,1619893800,101.9,80.1,89.9,101.9,80.9,88.4,53.9,30.5,0,0,0,,0,0,25.7,11.4,225.5,1007.3,63.8,1.7,241.4,20.9,9,05:39:36,1619914176,18:57:04,1619962024,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2021-05-03,1619980200,101.6,78.8,90.5,101.2,78.8,88.9,53.3,30.4,0,0,0,,0,0,18.1,11.4,263.6,1005.8,40.1,1.8,281.5,24.3,9,05:38:47,1620000527,18:57:41,1620048461,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-05-04,1620066600,104.8,79.5,91.6,104.8,79.5,90.4,55,31.8,0.001,100,4.17,rain,0,0,21.5,10.3,241.8,1004.4,44.9,2,281.5,24.3,10,05:37:59,1620086879,18:58:17,1620134897,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2021-05-05,1620153000,102.9,79.9,90.6,104.1,79.9,90.8,59.9,38.1,0,0,0,,0,0,20.1,12.8,100.7,1005.3,50.4,1.8,283.7,24.6,9,05:37:12,1620173232,18:58:53,1620221333,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-05-06,1620239400,102.1,74.8,85,107.5,74.8,86.3,64.1,51.6,0.017,100,4.17,rain,0,0,28.9,12.8,87.6,1007.3,53.8,1.9,285.6,24.4,9,05:36:26,1620259586,18:59:30,1620307770,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-05-07,1620325800,95.3,73.4,83.7,97,73.4,84.2,62.7,51.8,0.011,100,4.17,rain,0,0,21.7,6.9,23.9,1009.4,43.9,2,291.8,25.1,9,05:35:41,1620345941,19:00:06,1620394206,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,,
2021-05-08,1620412200,101,75.9,89.3,100.2,75.9,88.7,59.2,40.7,0,0,0,,0,0,13,8.1,269.8,1007.9,33.2,2.2,288.2,24.8,9,05:34:58,1620432298,19:00:43,1620480643,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2021-05-09,1620498600,102.2,79,88.4,105.2,79,89,61.7,42.5,0.011,100,4.17,rain,0,0,17,11.4,117.2,1005.9,42.4,2,283.3,24.7,9,05:34:15,1620518655,19:01:19,1620567079,0.91,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-05-10,1620585000,96.9,78.8,87.1,97.1,78.8,87.2,60.2,41.5,0.027,100,8.33,rain,0,0,23.7,12.8,91.7,1004.6,54.2,2.1,307.1,26.6,10,05:33:34,1620605014,19:01:56,1620653516,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,,
2021-05-11,1620671400,102.3,78.3,89.7,104.2,78.3,89.7,60.2,40.4,0.031,100,4.17,rain,0,0,25.1,13.9,150.2,1003.2,57,2.1,294,25.5,10,05:32:54,1620691374,19:02:32,1620739952,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-05-12,1620757800,98.6,76.6,87.9,97.9,76.6,87.5,59.1,39.9,0,0,0,,0,0,25.3,17.2,357.6,1001.6,44.2,2.1,286,24.9,9,05:32:15,1620777735,19:03:08,1620826388,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-05-13,1620844200,93,71.6,82.4,95.9,71.6,83.2,63.8,54.9,0.021,100,8.33,rain,0,0,25.1,13.3,86.7,1003.6,57.4,2,278.3,23.9,9,05:31:37,1620864097,19:03:45,1620912825,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-05-14,1620930600,97.8,76,86.7,101.1,76,87.2,62.8,47.2,0,0,0,,0,0,16.3,9.2,102,1003.5,31.5,2.2,302.5,26.2,10,05:31:00,1620950460,19:04:21,1620999261,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-05-15,1621017000,101.3,77.1,87,100.2,77.1,86.5,57.9,39.9,0,0,0,,0,0,30,18.3,7.9,1004.9,42.3,2,305.2,26.4,9,05:30:25,1621036825,19:04:57,1621085697,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2021-05-16,1621103400,104,75,90.8,102.6,75,89.4,54.6,32.2,0,0,0,,0,0,15.7,6.9,19.8,1006.1,19,2.2,322.1,27.7,10,05:29:50,1621123190,19:05:33,1621172133,0.15,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-05-17,1621189800,98.6,78.9,91,99.7,78.9,89.5,54.4,31.3,0,0,0,,0,0,17.7,9.2,201.7,1006.1,73.4,1.6,171.6,14.8,5,05:29:17,1621209557,19:06:09,1621258569,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-05-18,1621276200,87.8,76.8,82,89.3,76.8,83.3,66.5,60.6,0.006,100,8.33,rain,0,0,20.1,15,169.6,1006.5,91.6,1.9,88.6,7.7,5,05:28:46,1621295926,19:06:45,1621345005,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2021-05-19,1621362600,77,69.8,72.4,77,69.8,72.4,70.7,94.6,2.448,100,20.83,rain,0,0,20.1,13.9,44.7,1004.5,96.7,1,41.7,3.5,1,05:28:15,1621382295,19:07:20,1621431440,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,,
2021-05-20,1621449000,87.2,68,77.3,93.6,68,79.5,69.9,79.9,2.004,100,4.17,rain,0,0,23,13.9,330.9,1002.3,62.6,1.5,189.7,16.3,9,05:27:46,1621468666,19:07:55,1621517875,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-05-21,1621535400,89.8,69.8,79.1,97.6,69.8,80.6,70.1,76.9,0.252,100,8.33,rain,0,0,25.3,13.9,110.4,1005.2,39.7,1.9,300.1,25.9,9,05:27:19,1621555039,19:08:30,1621604310,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-05-22,1621621800,94.1,67.5,82.4,103.4,67.5,83.3,64.2,58.5,0.646,100,8.33,rain,0,0,34.4,23,359.4,1005.1,50,2.2,283.4,24.3,10,05:26:52,1621641412,19:09:05,1621690745,0.36,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2021-05-23,1621708200,91.3,75.6,81.9,94.4,75.6,82.4,64.5,58,0,0,0,,0,0,20.8,13.9,279.7,1005.9,46.7,1.4,311.1,26.7,10,05:26:27,1621727787,19:09:40,1621777180,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-05-24,1621794600,96.8,71.6,85,96,71.6,84.5,59.5,45.7,0,0,0,,0,0,28.2,17.2,293.3,1006,9.1,2.1,328.1,28.4,10,05:26:03,1621814163,19:10:14,1621863614,0.43,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-05-25,1621881000,102.2,77,89.5,100,77,87.9,53.7,33.2,0,0,0,,0,0,23.5,12.8,302.1,1002.2,0,2.3,333.7,28.9,10,05:25:41,1621900541,19:10:47,1621950047,0.46,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-05-26,1621967400,102.5,75.7,90.9,99.7,75.7,88.8,50.2,28.5,0,0,0,,0,0,15.7,12.8,308.8,1000,1.7,2.3,330.2,28.6,10,05:25:20,1621986920,19:11:21,1622036481,0.5,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-05-27,1622053800,104.6,76.3,91.1,103.3,76.3,90.3,56.2,35.6,0,0,0,,0,0,12.5,11.4,287.9,1000.2,7.3,2.2,329.5,28.6,10,05:25:00,1622073300,19:11:54,1622122914,0.53,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,,
2021-05-28,1622140200,100.4,80.2,90,109.4,83.4,94.8,68.5,50.6,0,0,0,,0,0,20.8,11.4,135,1001.9,14.2,2.5,318.3,27.5,10,05:24:41,1622159681,19:12:27,1622209347,0.56,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-05-29,1622226600,98.6,82.4,89.9,105.4,86.2,94.1,68.1,50.1,0,0,0,,0,0,23,14.7,136.6,1003.4,21.5,2.6,312,26.9,9,05:24:24,1622246064,19:12:59,1622295779,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-05-30,1622313000,98.2,80.5,87.5,109.8,82.6,91.2,66.8,51.4,0.002,100,4.17,rain,0,0,25.3,17.8,133.7,1003.5,61,2.1,310.8,26.8,9,05:24:09,1622332449,19:13:30,1622382210,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2021-05-31,1622399400,101.5,79.2,91,107.4,79.2,93.4,64.8,43.8,0.002,100,4.17,rain,0,0,16.8,6.1,181.1,1000.2,50.6,2.4,307.8,26.7,9,05:23:54,1622418834,19:14:01,1622468641,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,,
2021-06-01,1622485800,91.2,69.3,80.5,97,69.3,82.5,68.2,68.7,0.562,100,8.33,rain,0,0,34.4,17.2,8.2,1003.9,72.1,1.8,248.2,21.3,8,05:23:41,1622505221,19:14:32,1622555072,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-06-02,1622572200,96.8,74.7,85.9,99.5,74.7,87.4,66.8,58,0,0,0,,0,0,19,11.4,239.4,1004.6,59.6,1.9,283.6,24.5,8,05:23:30,1622591610,19:15:02,1622641502,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-06-03,1622658600,100.4,78.8,89.2,109.1,78.8,93.8,68.3,52,0,0,0,,0,0,21.9,8.1,12.3,1005.3,35.4,2,285.1,24.8,9,05:23:19,1622677999,19:15:31,1622727931,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-06-04,1622745000,101.5,73.4,87.8,108.2,73.4,92.9,70.6,60.9,0.205,100,8.33,rain,0,0,28.9,18,81.2,1005.3,68.8,2,301.9,26.3,9,05:23:11,1622764391,19:16:00,1622814360,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-06-05,1622831400,99,77,86.3,107.8,77,89.7,70.2,61.3,0.019,100,4.17,rain,0,0,32.2,12.5,101.7,1003.7,55,2,285.1,24.7,9,05:23:03,1622850783,19:16:28,1622900788,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
