week_starting_date,avg_max_temp,avg_min_temp,avg_temp,avg_feels_like_max_temp,avg_feels_like_min_temp,avg_feels_like_temp,avg_dew_point,avg_humidity,total_precipitation,avg_precipitation_probability,avg_precipitation_cover,total_snow,avg_snow_depth,avg_wind_gust,avg_wind_speed,avg_wind_direction,avg_sea_level_pressure,avg_cloud_cover,avg_visibility,avg_solar_radiation,total_solar_energy,avg_uv_index,avg_severe_risk,avg_moon_phase,most_common_conditions,most_common_description,most_common_icon,most_common_station
2021-04-11,23.1,12.299999999999999,17.142857142857142,22.985714285714288,12.214285714285714,17.128571428571426,8.057142857142857,59.02857142857143,18.689,28.571428571428573,8.334285714285715,0.0,0.0,32.642857142857146,21.38571428571429,141.18571428571428,1013.8714285714286,68.31428571428572,15.385714285714286,155.14285714285714,93.6,6.142857142857143,,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
2021-04-18,17.614285714285714,8.957142857142857,13.285714285714286,17.614285714285714,7.771428571428571,13.042857142857143,6.014285714285714,63.699999999999996,9.807,57.142857142857146,10.715714285714286,0.0,0.0,40.0,22.185714285714287,214.25714285714284,1011.6285714285714,72.05714285714285,15.728571428571428,126.8,76.1,4.857142857142857,,0.11857142857142856,Partially cloudy,Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
2021-04-25,17.82857142857143,6.771428571428571,12.5,17.82857142857143,5.142857142857143,11.928571428571429,2.757142857142857,54.75714285714286,22.675,57.142857142857146,10.712857142857143,0.0,0.0,49.94285714285714,30.014285714285712,241.55714285714288,1013.6857142857143,56.699999999999996,15.357142857142858,146.94285714285712,88.0,5.857142857142857,,0.3457142857142857,Partially cloudy,Partly cloudy throughout the day.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
2021-05-02,25.714285714285715,12.6,18.900000000000002,25.428571428571427,11.700000000000001,18.657142857142855,6.685714285714285,47.51428571428572,0.403,14.285714285714286,2.3814285714285717,0.0,0.0,53.971428571428575,32.32857142857143,238.9857142857143,1012.3571428571429,58.65714285714285,15.928571428571429,196.58571428571426,119.0,6.714285714285714,,0.5885714285714286,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
2021-05-09,21.37142857142857,12.271428571428572,16.54285714285714,21.485714285714288,11.742857142857144,16.4,9.614285714285714,65.5,18.908,71.42857142857143,14.881428571428572,0.0,0.0,53.55714285714286,27.571428571428573,252.44285714285712,1011.6714285714286,73.44285714285715,15.771428571428572,141.37142857142857,85.4,5.857142857142857,,0.8300000000000001,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
2021-05-16,21.857142857142858,10.814285714285715,16.314285714285713,21.857142857142858,10.299999999999999,16.285714285714285,3.957142857142857,46.199999999999996,0.0,0.0,0.0,0.0,0.0,33.15714285714286,20.8,264.9142857142857,1021.8571428571429,64.02857142857142,15.971428571428572,170.08571428571426,102.7,7.428571428571429,,0.20714285714285713,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
2021-05-23,29.099999999999998,15.942857142857141,22.657142857142855,28.442857142857143,15.942857142857141,22.514285714285712,11.157142857142857,50.771428571428565,0.0,0.0,0.0,0.0,0.0,29.414285714285715,20.785714285714285,197.68571428571428,1026.357142857143,53.65714285714285,15.914285714285715,211.29999999999998,127.9,7.285714285714286,,0.29857142857142854,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
2021-05-30,24.2,15.700000000000001,19.24285714285714,24.385714285714283,15.242857142857144,19.271428571428572,13.728571428571428,72.15714285714286,76.711,71.42857142857143,27.38,0.0,0.0,40.82857142857143,24.414285714285715,117.25714285714285,1017.9857142857143,85.85714285714286,14.842857142857143,128.28571428571428,77.19999999999999,4.857142857142857,,0.5385714285714286,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
2021-06-06,28.428571428571427,17.771428571428572,22.7,29.014285714285712,17.614285714285714,22.942857142857143,15.971428571428572,68.02857142857144,5.227,28.571428571428573,5.952857142857143,0.0,0.0,32.714285714285715,23.82857142857143,202.34285714285716,1019.4285714285714,65.0,15.742857142857144,218.18571428571428,132.1,7.285714285714286,,0.7742857142857142,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
2021-06-13,28.614285714285717,21.7,24.82857142857143,30.87142857142857,21.7,25.714285714285715,19.74285714285714,74.37142857142858,68.45500000000001,42.857142857142854,17.857142857142858,0.0,0.0,28.857142857142858,21.357142857142858,143.17142857142858,1014.5142857142857,85.21428571428571,15.014285714285714,144.5142857142857,87.0,5.428571428571429,,0.43571428571428567,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
2021-06-20,28.857142857142858,19.157142857142855,24.114285714285717,29.542857142857144,19.157142857142855,24.457142857142856,14.285714285714286,56.714285714285715,47.694,42.857142857142854,5.357142857142857,0.0,0.0,40.58571428571428,24.614285714285717,249.15714285714284,1012.2142857142857,60.528571428571425,15.714285714285714,218.85714285714286,132.0,7.571428571428571,,0.25285714285714284,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
2021-06-27,27.785714285714285,19.014285714285712,23.428571428571427,29.47142857142857,19.014285714285712,24.02857142857143,16.585714285714285,67.27142857142857,12.998,42.857142857142854,5.952857142857143,0.0,0.0,35.41428571428571,21.728571428571428,169.91428571428574,1019.157142857143,65.87142857142858,15.785714285714286,204.84285714285716,124.0,7.0,,0.4942857142857143,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
2021-07-04,30.814285714285713,21.67142857142857,26.114285714285717,33.3,21.67142857142857,27.185714285714287,18.814285714285713,65.88571428571429,33.891999999999996,57.142857142857146,10.118571428571428,0.0,0.0,47.442857142857136,21.985714285714288,230.64285714285714,1015.4142857142857,57.114285714285714,15.971428571428572,203.18571428571428,122.9,7.142857142857143,,0.7285714285714285,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
2021-07-11,31.514285714285712,22.642857142857142,26.900000000000002,35.05714285714286,22.642857142857142,28.37142857142857,20.3,68.18571428571428,26.837,28.571428571428573,7.737142857142857,0.0,0.0,38.371428571428574,25.071428571428573,212.21428571428572,1015.342857142857,66.98571428571428,15.485714285714286,197.20000000000002,119.1,6.714285714285714,,0.5285714285714286,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
2021-07-18,32.41428571428572,24.37142857142857,28.3,36.27142857142857,24.37142857142857,30.25714285714286,20.97142857142857,65.81428571428572,0.203,28.571428571428573,2.3814285714285717,0.0,0.0,34.9,25.82857142857143,204.41428571428574,1018.6714285714286,64.57142857142857,15.942857142857141,198.5,120.3,7.428571428571429,,0.19714285714285712,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
2021-07-25,30.928571428571427,21.814285714285713,26.2,31.785714285714285,21.814285714285713,26.657142857142855,16.599999999999998,56.98571428571428,10.71,28.571428571428573,2.38,0.0,0.0,36.785714285714285,21.514285714285712,225.77142857142857,1016.7285714285715,60.44285714285714,15.6,166.78571428571428,100.4,5.857142857142857,,0.45000000000000007,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,F8307,74594013705"
2021-08-01,31.542857142857144,22.87142857142857,26.614285714285717,32.58571428571428,22.87142857142857,27.12857142857143,18.685714285714287,64.55714285714285,34.712,71.42857142857143,10.118571428571428,0.0,0.0,36.128571428571426,20.942857142857143,188.0142857142857,1013.4714285714286,67.3,15.742857142857144,59.65714285714285,36.1,3.7142857142857144,,0.6814285714285714,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2021-08-08,28.97142857142857,20.085714285714285,24.157142857142855,28.87142857142857,20.085714285714285,24.214285714285715,16.485714285714288,64.47142857142858,6.508,14.285714285714286,3.5714285714285716,0.0,0.0,30.142857142857142,18.7,147.54285714285714,1018.8000000000001,63.971428571428575,15.957142857142857,59.44285714285714,35.7,4.0,,0.7628571428571428,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2021-08-15,33.4,23.400000000000002,27.557142857142857,37.34285714285715,23.400000000000002,29.24285714285714,21.428571428571427,71.02857142857142,82.754,71.42857142857143,11.308571428571428,0.0,0.0,46.628571428571426,24.228571428571428,186.72857142857143,1018.8857142857142,69.11428571428571,15.828571428571427,64.02857142857142,38.0,4.285714285714286,,0.14714285714285716,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2021-08-22,29.82857142857143,23.457142857142856,26.457142857142856,33.028571428571425,23.457142857142856,27.714285714285715,21.657142857142855,75.8,101.636,100.0,23.810000000000002,0.0,0.0,42.471428571428575,19.38571428571429,149.22857142857143,1016.2857142857143,84.35714285714286,15.457142857142857,41.05714285714286,24.5,2.0,,0.3971428571428572,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2021-08-29,32.44285714285714,23.74285714285714,27.485714285714288,36.48571428571429,23.74285714285714,29.014285714285712,21.642857142857142,72.04285714285714,22.176,100.0,8.334285714285715,0.0,0.0,33.74285714285714,21.485714285714288,203.94285714285712,1018.1285714285714,62.800000000000004,15.257142857142856,60.114285714285714,36.2,4.428571428571429,,0.6342857142857142,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2021-09-05,28.014285714285712,19.442857142857143,23.571428571428573,29.400000000000002,19.442857142857143,24.014285714285712,17.257142857142856,69.3,32.492000000000004,57.142857142857146,7.144285714285715,0.0,0.0,35.32857142857143,21.87142857142857,212.15714285714284,1012.4571428571428,59.94285714285714,15.528571428571428,50.699999999999996,30.4,4.714285714285714,,0.8585714285714285,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2021-09-12,28.071428571428573,18.75714285714286,23.099999999999998,28.414285714285715,18.75714285714286,23.214285714285715,15.785714285714286,65.34285714285714,6.9750000000000005,28.571428571428573,5.952857142857143,0.0,0.0,39.05714285714286,24.485714285714288,240.08571428571432,1015.1142857142858,46.31428571428571,15.87142857142857,56.94285714285714,34.2,5.285714285714286,,0.09571428571428572,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
2021-09-19,29.728571428571428,22.142857142857142,25.285714285714285,31.485714285714288,22.142857142857142,25.8,19.885714285714283,73.58571428571429,19.779,28.571428571428573,5.952857142857143,0.0,0.0,32.25714285714286,18.614285714285717,119.5,1018.7857142857143,66.14285714285714,15.214285714285714,51.1,30.5,4.0,,0.3457142857142857,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
2021-09-26,25.32857142857143,16.614285714285714,21.042857142857144,25.457142857142856,16.614285714285714,21.057142857142857,14.057142857142859,66.72857142857143,40.144999999999996,28.571428571428573,10.714285714285714,0.0,0.0,39.37142857142857,24.957142857142856,217.4,1018.2428571428571,60.34285714285714,15.585714285714285,48.957142857142856,29.0,3.7142857142857144,,0.5871428571428572,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
2021-10-03,25.2,14.742857142857144,19.8,25.37142857142857,14.742857142857144,19.82857142857143,12.485714285714286,64.87142857142858,0.0,0.0,0.0,0.0,0.0,30.2,20.3,217.52857142857144,1018.2857142857143,41.74285714285714,15.728571428571428,63.228571428571435,38.1,5.428571428571429,,0.812857142857143,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
2021-10-10,24.942857142857143,19.24285714285714,21.585714285714285,25.271428571428572,19.24285714285714,21.642857142857142,17.357142857142858,77.62857142857142,1.681,42.857142857142854,5.952857142857143,0.0,0.0,29.785714285714285,18.914285714285715,88.31428571428572,1020.8428571428573,88.62857142857142,15.142857142857142,34.214285714285715,20.9,2.857142857142857,,0.3271428571428571,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
2021-10-17,23.557142857142857,16.5,19.585714285714285,23.885714285714283,16.5,19.614285714285717,14.614285714285714,74.41428571428571,8.809000000000001,71.42857142857143,5.954285714285715,0.0,0.0,32.74285714285714,19.614285714285717,180.32857142857142,1015.1714285714286,76.11428571428573,15.200000000000001,36.55714285714286,21.4,2.7142857142857144,,0.2928571428571428,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
2021-10-24,21.985714285714288,11.485714285714286,16.685714285714287,21.985714285714288,11.0,16.62857142857143,8.1,58.9,0.0,0.0,0.0,0.0,0.0,37.81428571428571,21.62857142857143,252.0142857142857,1017.3000000000001,41.82857142857143,15.985714285714286,70.21428571428571,42.8,5.857142857142857,,0.5328571428571428,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
2021-10-31,20.057142857142857,12.757142857142856,15.87142857142857,20.057142857142857,12.757142857142856,15.87142857142857,10.785714285714286,73.11428571428571,74.468,57.142857142857146,19.642857142857142,0.0,0.0,52.65714285714285,28.75714285714286,210.5142857142857,1006.2285714285715,77.91428571428571,14.842857142857143,47.82857142857142,29.0,3.4285714285714284,,0.7628571428571428,Partially cloudy,Partly cloudy throughout the day.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2021-11-07,13.3,4.442857142857143,8.8,13.3,2.314285714285714,7.814285714285715,1.0857142857142859,61.0,2.682,14.285714285714286,4.167142857142857,0.0,0.0,27.571428571428573,19.7,142.61428571428573,1025.3,62.771428571428565,15.942857142857141,63.17142857142857,38.0,4.714285714285714,,0.4242857142857143,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2021-11-14,17.7,6.528571428571429,12.200000000000001,17.37142857142857,5.0,11.471428571428572,5.142857142857143,64.41428571428571,15.653999999999998,42.857142857142854,5.952857142857143,0.0,0.0,38.228571428571435,22.557142857142857,239.55714285714288,1017.8142857142857,42.57142857142857,15.657142857142857,58.34285714285715,35.0,4.857142857142857,,0.23714285714285716,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2021-11-21,13.385714285714286,3.9,8.542857142857143,12.62857142857143,1.1857142857142857,7.057142857142857,0.2571428571428572,57.95714285714286,1.56,14.285714285714286,1.7857142857142858,0.0,0.0,39.18571428571429,23.7,229.20000000000002,1023.6571428571427,56.728571428571435,16.0,62.785714285714285,37.3,4.0,,0.47428571428571425,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
2021-11-28,10.185714285714285,1.4714285714285715,5.871428571428572,9.0,-2.5,3.357142857142857,-3.8285714285714287,51.471428571428575,4.0969999999999995,28.571428571428573,5.952857142857143,0.0,0.0,40.785714285714285,24.971428571428568,260.6,1017.3000000000001,63.128571428571426,15.928571428571429,67.24285714285715,40.6,4.285714285714286,,0.7071428571428572,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
2021-12-05,13.12857142857143,3.5,8.171428571428573,12.685714285714285,1.1428571428571428,7.0,-0.7714285714285715,55.199999999999996,0.0,0.0,0.0,0.0,0.0,36.58571428571429,23.285714285714285,191.42857142857142,1017.9,69.28571428571429,16.0,43.942857142857136,25.9,2.7142857142857144,,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2021-12-12,11.814285714285715,3.857142857142857,7.742857142857143,11.071428571428571,0.9714285714285715,5.985714285714286,-1.2428571428571427,54.91428571428571,4.538,28.571428571428573,4.1657142857142855,0.0,0.028571428571428574,52.714285714285715,31.271428571428572,250.82857142857142,1018.3857142857142,77.8,15.842857142857143,42.128571428571426,26.0,2.857142857142857,,0.18571428571428572,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2021-12-19,14.942857142857141,5.114285714285714,9.642857142857142,14.942857142857141,3.1714285714285713,8.685714285714285,1.3857142857142857,58.72857142857142,0.0,0.0,0.0,0.0,0.0,33.17142857142857,19.400000000000002,195.54285714285714,1024.2285714285715,70.0,15.928571428571429,54.31428571428571,32.2,3.7142857142857144,,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2021-12-26,10.757142857142856,2.4,6.457142857142857,10.1,-1.257142857142857,4.485714285714286,-1.7999999999999996,57.199999999999996,10.241,57.142857142857146,10.118571428571428,0.0,0.0,34.81428571428571,22.157142857142855,251.6,1015.9,53.57142857142857,15.314285714285715,58.44285714285714,35.3,4.0,,0.6528571428571429,Partially cloudy,Partly cloudy throughout the day.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2022-01-02,13.299999999999999,7.985714285714287,10.671428571428573,13.142857142857142,6.3999999999999995,10.142857142857142,6.757142857142858,78.51428571428572,22.233,71.42857142857143,19.047142857142855,0.0,0.0,38.44285714285714,18.571428571428573,144.8,1011.4,95.57142857142857,13.357142857142858,18.857142857142858,11.2,1.0,,0.7514285714285714,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2022-01-09,4.371428571428572,-2.3428571428571425,0.6857142857142857,2.085714285714286,-7.442857142857143,-3.2714285714285714,-5.542857142857144,64.7,39.364,57.142857142857146,20.23857142857143,12.200000000000001,4.642857142857143,40.32857142857143,26.0,217.8857142857143,1022.1285714285714,62.214285714285715,14.457142857142857,46.285714285714285,27.9,3.142857142857143,,0.13142857142857142,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2022-01-16,5.242857142857143,-3.5714285714285716,0.20000000000000004,1.4714285714285715,-9.0,-4.242857142857143,-9.142857142857142,51.17142857142857,20.979000000000003,28.571428571428573,5.952857142857143,0.6,0.07142857142857142,44.32857142857143,28.74285714285714,181.11428571428573,1021.7571428571429,67.24285714285715,15.357142857142858,51.67142857142857,31.1,3.2857142857142856,,0.35857142857142854,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2022-01-23,4.457142857142857,-3.2857142857142856,0.7428571428571429,2.085714285714286,-8.757142857142856,-3.3285714285714287,-8.171428571428573,53.199999999999996,8.696,28.571428571428573,5.951428571428571,1.5,0.4428571428571429,43.08571428571429,27.314285714285713,229.8,1018.0428571428572,76.12857142857142,15.771428571428572,51.17142857142857,30.599999999999998,3.142857142857143,,0.5985714285714286,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2022-01-30,3.1142857142857143,-3.757142857142857,-0.6285714285714287,0.5142857142857143,-9.242857142857144,-4.642857142857143,-9.414285714285715,52.957142857142856,3.224,28.571428571428573,6.547142857142857,1.2,0.18571428571428572,41.285714285714285,28.214285714285715,240.42857142857142,1019.3428571428573,63.31428571428571,15.114285714285714,64.68571428571428,38.9,4.285714285714286,,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2022-02-06,7.471428571428572,-1.6142857142857139,2.4857142857142853,5.942857142857143,-5.799999999999999,-0.25714285714285723,-3.614285714285714,66.2,37.387,28.571428571428573,20.83285714285714,0.1,0.07142857142857142,39.385714285714286,22.142857142857142,163.55714285714285,1026.5428571428572,62.957142857142856,13.957142857142857,69.32857142857144,41.6,3.7142857142857144,,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2022-02-13,12.385714285714286,1.3142857142857145,6.357142857142857,11.5,-1.942857142857143,4.6,-2.5285714285714285,56.457142857142856,3.367,28.571428571428573,8.334285714285715,2.2,0.19999999999999998,38.542857142857144,23.714285714285715,228.8142857142857,1017.342857142857,55.05714285714286,15.314285714285715,71.8,43.3,4.142857142857143,,0.3071428571428571,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
2022-02-20,10.185714285714285,-1.557142857142857,3.8428571428571425,8.257142857142856,-6.428571428571429,0.6142857142857144,-6.228571428571428,49.699999999999996,0.366,14.285714285714286,2.3814285714285717,0.0,0.028571428571428574,50.57142857142857,31.428571428571427,227.3857142857143,1025.5714285714287,50.91428571428571,16.0,100.3,60.6,5.714285714285714,,0.5385714285714286,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,AS365,74594013705"
2022-02-27,14.357142857142858,2.4857142857142853,7.957142857142857,13.471428571428572,-0.5857142857142856,6.057142857142858,-0.6857142857142857,58.357142857142854,15.033,57.142857142857146,11.308571428571428,0.0,0.0,48.41428571428571,32.05714285714286,224.72857142857143,1023.8857142857142,76.52857142857144,14.642857142857142,91.82857142857142,54.9,4.714285714285714,,0.7857142857142857,Partially cloudy,Partly cloudy throughout the day.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2022-03-06,14.685714285714287,2.942857142857143,8.928571428571429,14.242857142857144,-0.15714285714285697,7.3428571428571425,-1.0428571428571431,51.91428571428571,0.131,14.285714285714286,1.19,0.0,0.0,40.91428571428571,26.014285714285716,158.3857142857143,1022.7857142857143,62.97142857142857,15.985714285714286,122.17142857142858,74.2,6.0,,0.3157142857142857,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2022-03-13,12.857142857142858,3.1999999999999997,7.757142857142857,12.12857142857143,-0.6857142857142858,5.299999999999999,0.0571428571428572,60.75714285714286,29.777,42.857142857142854,15.477142857142857,1.2000000000000002,0.17142857142857146,52.77142857142858,32.22857142857143,192.12857142857143,1015.9142857142857,73.02857142857142,14.742857142857144,90.57142857142857,53.8,4.285714285714286,,0.2542857142857143,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
2022-03-20,20.142857142857142,8.071428571428571,13.357142857142858,20.142857142857142,6.685714285714285,12.971428571428572,4.957142857142857,60.300000000000004,22.264,14.285714285714286,7.738571428571428,0.0,0.11428571428571428,41.11428571428571,27.314285714285713,174.05714285714288,1018.0571428571428,64.27142857142857,14.071428571428571,119.02857142857144,72.0,5.857142857142857,,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2022-03-27,14.957142857142857,7.171428571428571,11.285714285714286,14.299999999999999,4.8428571428571425,10.171428571428573,1.742857142857143,55.128571428571426,13.274,42.857142857142854,7.738571428571428,0.0,0.0,48.57142857142857,24.17142857142857,187.22857142857143,1012.7142857142857,73.05714285714285,14.5,92.44285714285715,55.900000000000006,4.285714285714286,,0.7271428571428571,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,F0198,KADW,KDAA,74594013705"
2022-04-03,14.328571428571427,4.128571428571428,8.671428571428573,13.314285714285715,0.6428571428571429,6.785714285714286,-2.2285714285714286,48.05714285714286,5.016,57.142857142857146,5.357142857142857,0.0,0.0,61.228571428571435,35.67142857142857,271.0285714285714,1014.9714285714286,69.74285714285715,15.9,126.78571428571429,76.1,6.285714285714286,,0.5471428571428572,Partially cloudy,Partly cloudy throughout the day.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2022-04-10,14.057142857142859,7.685714285714285,10.828571428571427,14.057142857142859,5.828571428571428,10.057142857142859,3.7857142857142856,65.15714285714286,62.57299999999999,71.42857142857143,23.80857142857143,0.0,0.0,45.41428571428572,27.25714285714286,179.71428571428572,1009.8000000000001,77.71428571428571,14.028571428571428,73.85714285714286,44.7,3.2857142857142856,,0.20285714285714285,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2022-04-17,23.82857142857143,11.214285714285714,17.314285714285713,23.642857142857142,10.385714285714286,17.17142857142857,5.271428571428571,47.371428571428574,0.925,28.571428571428573,2.9771428571428578,0.0,0.0,46.857142857142854,28.428571428571427,192.81428571428572,1016.4428571428572,62.65714285714286,16.0,148.79999999999998,89.4,8.0,,0.4328571428571429,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2022-04-24,18.914285714285715,8.328571428571427,13.585714285714285,18.52857142857143,6.1000000000000005,12.571428571428571,3.8000000000000003,54.214285714285715,21.255,28.571428571428573,7.737142857142857,0.0,0.0,40.75714285714286,24.085714285714285,185.18571428571428,1024.242857142857,67.6,15.557142857142859,108.0,65.1,6.285714285714286,,0.6742857142857143,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
2022-05-01,18.914285714285715,9.128571428571428,13.614285714285714,18.914285714285715,7.342857142857143,13.028571428571428,2.6714285714285717,51.84285714285714,5.083,28.571428571428573,4.1657142857142855,0.0,0.0,42.214285714285715,22.342857142857145,232.17142857142858,1020.0285714285714,65.74285714285715,15.471428571428572,96.54285714285713,58.2,5.285714285714286,,0.6385714285714286,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
